"status","id","nome","categoria","subcategoria","subcategoria2","peso","altura","largura","comprimento","preco","destaque","descricao","imagens","nome_variacao_1","variacoes_1","nome_variacao_2","variacoes_2","nome_variacao_3","variacoes_3","caminho_origem","pasta_produto"
"ativo","2-1-1-041","Chaveiro Slim Rosa c/ Cabo","chaveiros","Slim","Classic","4.3","6","0.2","4.9","5.9","","Tamanho aproximado: 4,9 cm x 0,2 cm x 6 cm","produtos/imagens/chaveiros/slim/classic/2-1-1-041-chaveiro-slim-rosa-c-cabo/1.png","","","","","","","2 CHAVEIROS\1 SLIM\1 CLASSIC\041 ROSA COM CABO","2-1-1-041-chaveiro-slim-rosa-c-cabo"
"ativo","2-1-2-001","Chaveiro Slim Smart NFC Tag","chaveiros","Slim","Smart","2.34","4","0.35","3.06","5.9","","Tamanho aproximado: 3,1 cm x 0,4 cm x 4 cm","produtos/imagens/chaveiros/slim/smart/2-1-2-001-chaveiro-slim-smart-nfc-tag/1.png","","","","","","","2 CHAVEIROS\1 SLIM\2 SMART\001 NFC TAG","2-1-2-001-chaveiro-slim-smart-nfc-tag"
"ativo","2-1-2-002","Chaveiro Slim Smart NFC Tag Pet","chaveiros","Slim","Smart","3.94","4","0.49","3.92","5.9","","Tamanho aproximado: 4 cm x 0,5 cm x 4 cm","produtos/imagens/chaveiros/slim/smart/2-1-2-002-chaveiro-slim-smart-nfc-tag-pet/1.png|produtos/imagens/chaveiros/slim/smart/2-1-2-002-chaveiro-slim-smart-nfc-tag-pet/2.png|produtos/imagens/chaveiros/slim/smart/2-1-2-002-chaveiro-slim-smart-nfc-tag-pet/3.png|produtos/imagens/chaveiros/slim/smart/2-1-2-002-chaveiro-slim-smart-nfc-tag-pet/4.png|produtos/imagens/chaveiros/slim/smart/2-1-2-002-chaveiro-slim-smart-nfc-tag-pet/5.png|produtos/imagens/chaveiros/slim/smart/2-1-2-002-chaveiro-slim-smart-nfc-tag-pet/6.png","","","","","","","2 CHAVEIROS\1 SLIM\2 SMART\002 NFC TAG PET","2-1-2-002-chaveiro-slim-smart-nfc-tag-pet"
"ativo","2-1-3-001","Chaveiro Sua Arte Aqui","chaveiros","Slim","Personalizado","4","7","0.3","7","6.9","","Tamanho aproximado: 7 cm x 0,3 cm x 7 cm","produtos/imagens/chaveiros/slim/personalizado/2-1-3-001-chaveiro-sua-arte-aqui/1.png","","","","","Link da Arte","TEXTO","2 CHAVEIROS\1 SLIM\3 PERSONALIZADO\001 SUA ARTE","2-1-3-001-chaveiro-sua-arte-aqui"
"ativo","2-1-3-002","Chaveiro Slim Personalizado Nome","chaveiros","Slim","Personalizado","3.25","2","0.3","6","5.9","","Tamanho aproximado: 6 cm x 0,3 cm x 2 cm","produtos/imagens/chaveiros/slim/personalizado/2-1-3-002-chaveiro-slim-personalizado-nome/1.png|produtos/imagens/chaveiros/slim/personalizado/2-1-3-002-chaveiro-slim-personalizado-nome/2.png|produtos/imagens/chaveiros/slim/personalizado/2-1-3-002-chaveiro-slim-personalizado-nome/3.png|produtos/imagens/chaveiros/slim/personalizado/2-1-3-002-chaveiro-slim-personalizado-nome/4.png|produtos/imagens/chaveiros/slim/personalizado/2-1-3-002-chaveiro-slim-personalizado-nome/5.png","Cor da Base","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo|Marrom|Bege","Cor do Nome","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo|Marrom|Bege","Nome","TEXTO","2 CHAVEIROS\1 SLIM\3 PERSONALIZADO\002 NOME","2-1-3-002-chaveiro-slim-personalizado-nome"
"ativo","2-1-3-003","Chaveiro Slim Personalizado Spotify","chaveiros","Slim","Personalizado","3.3","7.56","0.34","1.62","5.9","","Tamanho aproximado: 1,7 cm x 0,4 cm x 7,6 cm","produtos/imagens/chaveiros/slim/personalizado/2-1-3-003-chaveiro-slim-personalizado-spotify/1.png|produtos/imagens/chaveiros/slim/personalizado/2-1-3-003-chaveiro-slim-personalizado-spotify/2.png|produtos/imagens/chaveiros/slim/personalizado/2-1-3-003-chaveiro-slim-personalizado-spotify/3.png|produtos/imagens/chaveiros/slim/personalizado/2-1-3-003-chaveiro-slim-personalizado-spotify/4.png|produtos/imagens/chaveiros/slim/personalizado/2-1-3-003-chaveiro-slim-personalizado-spotify/5.png|produtos/imagens/chaveiros/slim/personalizado/2-1-3-003-chaveiro-slim-personalizado-spotify/6.png|produtos/imagens/chaveiros/slim/personalizado/2-1-3-003-chaveiro-slim-personalizado-spotify/7.png|produtos/imagens/chaveiros/slim/personalizado/2-1-3-003-chaveiro-slim-personalizado-spotify/8.png","Cor da Base","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo|Marrom|Bege","Cor do Código","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo|Marrom|Bege","Link da Música/Playlist","TEXTO","2 CHAVEIROS\1 SLIM\3 PERSONALIZADO\003 SPOTIFY","2-1-3-003-chaveiro-slim-personalizado-spotify"
"ativo","2-1-3-004","Chaveiro Slim Personalizado Camisa Brasil","chaveiros","Slim","Personalizado","4.01","6","0.2","5.08","5.9","","Tamanho aproximado: 5,1 cm x 0,2 cm x 6 cm","produtos/imagens/chaveiros/slim/personalizado/2-1-3-004-chaveiro-slim-personalizado-camisa-brasil/1.png","","","","","","","2 CHAVEIROS\1 SLIM\3 PERSONALIZADO\004 CAMISETA BRASIL","2-1-3-004-chaveiro-slim-personalizado-camisa-brasil"
"ativo","2-1-4-001","Chaveiro Slim Relevo Corinthians","chaveiros","Slim","Relevo","3.38","5.7","0.34","3.97","5.9","","Tamanho aproximado: 4 cm x 0,4 cm x 5,7 cm","produtos/imagens/chaveiros/slim/relevo/2-1-4-001-chaveiro-slim-relevo-corinthians/1.png","","","","","","","2 CHAVEIROS\1 SLIM\4 RELEVO\001 CORINTHIANS","2-1-4-001-chaveiro-slim-relevo-corinthians"
"ativo","2-1-4-002","Chaveiro Slim Relevo São Paulo","chaveiros","Slim","Relevo","3.56","5.5","0.2","5.05","5.9","","Tamanho aproximado: 5,1 cm x 0,2 cm x 5,5 cm","produtos/imagens/chaveiros/slim/relevo/2-1-4-002-chaveiro-slim-relevo-sao-paulo/1.png","","","","","","","2 CHAVEIROS\1 SLIM\4 RELEVO\002 SÃO PAULO","2-1-4-002-chaveiro-slim-relevo-sao-paulo"
"ativo","2-1-4-003","Chaveiro Slim Relevo Onze","chaveiros","Slim","Relevo","3.29","5.5","0.3","3.87","5.9","","Tamanho aproximado: 3,9 cm x 0,3 cm x 5,5 cm","produtos/imagens/chaveiros/slim/relevo/2-1-4-003-chaveiro-slim-relevo-onze/1.png","","","","","","","2 CHAVEIROS\1 SLIM\4 RELEVO\003 ONZE","2-1-4-003-chaveiro-slim-relevo-onze"
"ativo","2-1-4-004","Chaveiro Slim Relevo Vecna","chaveiros","Slim","Relevo","4.25","5.5","0.3","50.4","5.9","","Tamanho aproximado: 50,4 cm x 0,3 cm x 5,5 cm","produtos/imagens/chaveiros/slim/relevo/2-1-4-004-chaveiro-slim-relevo-vecna/1.png","","","","","","","2 CHAVEIROS\1 SLIM\4 RELEVO\004 VECNA","2-1-4-004-chaveiro-slim-relevo-vecna"
"ativo","2-1-4-005","Chaveiro Slim Relevo Demogorgon","chaveiros","Slim","Relevo","3.6","5.5","0.3","4.09","5.9","","Tamanho aproximado: 4,1 cm x 0,3 cm x 5,5 cm","produtos/imagens/chaveiros/slim/relevo/2-1-4-005-chaveiro-slim-relevo-demogorgon/1.png","","","","","","","2 CHAVEIROS\1 SLIM\4 RELEVO\005 DEMOGORGON","2-1-4-005-chaveiro-slim-relevo-demogorgon"
"ativo","2-1-4-006","Chaveiro Slim Relevo Dustin Henderson","chaveiros","Slim","Relevo","3.61","5.5","0.3","4.24","5.9","","Tamanho aproximado: 4,3 cm x 0,3 cm x 5,5 cm","produtos/imagens/chaveiros/slim/relevo/2-1-4-006-chaveiro-slim-relevo-dustin-henderson/1.png","","","","","","","2 CHAVEIROS\1 SLIM\4 RELEVO\006 DUSTIN HENDERSON","2-1-4-006-chaveiro-slim-relevo-dustin-henderson"
"ativo","2-1-4-007","Chaveiro Slim Relevo Jonathan Byers","chaveiros","Slim","Relevo","4.23","5.5","0.3","5.04","5.9","","Tamanho aproximado: 5,1 cm x 0,3 cm x 5,5 cm","produtos/imagens/chaveiros/slim/relevo/2-1-4-007-chaveiro-slim-relevo-jonathan-byers/1.png","","","","","","","2 CHAVEIROS\1 SLIM\4 RELEVO\007 JONATHAN BYERS","2-1-4-007-chaveiro-slim-relevo-jonathan-byers"
"ativo","2-1-4-008","Chaveiro Slim Relevo Jim Hopper","chaveiros","Slim","Relevo","3.55","5.5","0.3","4.29","5.9","","Tamanho aproximado: 4,3 cm x 0,3 cm x 5,5 cm","produtos/imagens/chaveiros/slim/relevo/2-1-4-008-chaveiro-slim-relevo-jim-hopper/1.png","","","","","","","2 CHAVEIROS\1 SLIM\4 RELEVO\008 JIM HOPPER","2-1-4-008-chaveiro-slim-relevo-jim-hopper"
"ativo","2-1-4-009","Chaveiro Slim Relevo Lucas Sinclair","chaveiros","Slim","Relevo","3.41","5.5","0.3","4.11","5.9","","Tamanho aproximado: 4,2 cm x 0,3 cm x 5,5 cm","produtos/imagens/chaveiros/slim/relevo/2-1-4-009-chaveiro-slim-relevo-lucas-sinclair/1.png","","","","","","","2 CHAVEIROS\1 SLIM\4 RELEVO\009 LUCAS SINCLAIR","2-1-4-009-chaveiro-slim-relevo-lucas-sinclair"
"ativo","2-1-4-010","Chaveiro Slim Relevo Mike Wheeler","chaveiros","Slim","Relevo","3.64","5.5","0.3","4.15","5.9","","Tamanho aproximado: 4,2 cm x 0,3 cm x 5,5 cm","produtos/imagens/chaveiros/slim/relevo/2-1-4-010-chaveiro-slim-relevo-mike-wheeler/1.png","","","","","","","2 CHAVEIROS\1 SLIM\4 RELEVO\010 MIKE WHEELER","2-1-4-010-chaveiro-slim-relevo-mike-wheeler"
"ativo","2-1-4-011","Chaveiro Slim Relevo Nancy Wheeler","chaveiros","Slim","Relevo","4.91","5.5","0.3","4.93","5.9","","Tamanho aproximado: 5 cm x 0,3 cm x 5,5 cm","produtos/imagens/chaveiros/slim/relevo/2-1-4-011-chaveiro-slim-relevo-nancy-wheeler/1.png","","","","","","","2 CHAVEIROS\1 SLIM\4 RELEVO\011 NANCY WHEELER","2-1-4-011-chaveiro-slim-relevo-nancy-wheeler"
"ativo","2-1-4-012","Chaveiro Slim Relevo Stranger Things","chaveiros","Slim","Relevo","3.13","6","0.3","2.27","5.9","","Tamanho aproximado: 2,3 cm x 0,3 cm x 6 cm","produtos/imagens/chaveiros/slim/relevo/2-1-4-012-chaveiro-slim-relevo-stranger-things/1.png","","","","","","","2 CHAVEIROS\1 SLIM\4 RELEVO\012 STRANGER THINGS","2-1-4-012-chaveiro-slim-relevo-stranger-things"
"ativo","2-1-4-013","Chaveiro Slim Relevo Welcome to Hawkins","chaveiros","Slim","Relevo","5.66","6","0.3","4.17","5.9","","Tamanho aproximado: 4,2 cm x 0,3 cm x 6 cm","produtos/imagens/chaveiros/slim/relevo/2-1-4-013-chaveiro-slim-relevo-welcome-to-hawkins/1.png","","","","","","","2 CHAVEIROS\1 SLIM\4 RELEVO\013 WELCOME TO HAWKINS","2-1-4-013-chaveiro-slim-relevo-welcome-to-hawkins"
"ativo","2-1-4-014","Chaveiro Slim Relevo Hellfire Club","chaveiros","Slim","Relevo","4.31","6","0.3","5.06","5.9","","Tamanho aproximado: 5,1 cm x 0,3 cm x 6 cm","produtos/imagens/chaveiros/slim/relevo/2-1-4-014-chaveiro-slim-relevo-hellfire-club/1.png","","","","","","","2 CHAVEIROS\1 SLIM\4 RELEVO\014 HELlFIRE CLUB","2-1-4-014-chaveiro-slim-relevo-hellfire-club"
"ativo","2-1-4-015","Chaveiro Slim Relevo Creel House","chaveiros","Slim","Relevo","7.88","6","0.3","6.09","5.9","","Tamanho aproximado: 6,1 cm x 0,3 cm x 6 cm","produtos/imagens/chaveiros/slim/relevo/2-1-4-015-chaveiro-slim-relevo-creel-house/1.png","","","","","","","2 CHAVEIROS\1 SLIM\4 RELEVO\015 CREEL HOUSE","2-1-4-015-chaveiro-slim-relevo-creel-house"
"ativo","2-1-4-016","Chaveiro Slim Relevo Bicicletas","chaveiros","Slim","Relevo","2.25","6","0.3","2.31","5.9","","Tamanho aproximado: 2,4 cm x 0,3 cm x 6 cm","produtos/imagens/chaveiros/slim/relevo/2-1-4-016-chaveiro-slim-relevo-bicicletas/1.png","","","","","","","2 CHAVEIROS\1 SLIM\4 RELEVO\016 BICICLETAS","2-1-4-016-chaveiro-slim-relevo-bicicletas"
"ativo","2-1-4-017","Chaveiro Slim Relevo Guitarra","chaveiros","Slim","Relevo","1.99","6","0.3","2.47","5.9","","Tamanho aproximado: 2,5 cm x 0,3 cm x 6 cm","produtos/imagens/chaveiros/slim/relevo/2-1-4-017-chaveiro-slim-relevo-guitarra/1.png","","","","","","","2 CHAVEIROS\1 SLIM\4 RELEVO\017 GUITARRA","2-1-4-017-chaveiro-slim-relevo-guitarra"
"ativo","2-2-1-001","Chaveiro 3D Classic Shakeira","chaveiros","3D","Classic","4.91","2.29","4.5","2.29","5.9","","Tamanho aproximado: 2,3 cm x 4,5 cm x 2,3 cm","produtos/imagens/chaveiros/3d/classic/2-2-1-001-chaveiro-3d-classic-shakeira/1.png|produtos/imagens/chaveiros/3d/classic/2-2-1-001-chaveiro-3d-classic-shakeira/2.png|produtos/imagens/chaveiros/3d/classic/2-2-1-001-chaveiro-3d-classic-shakeira/3.png|produtos/imagens/chaveiros/3d/classic/2-2-1-001-chaveiro-3d-classic-shakeira/4.png|produtos/imagens/chaveiros/3d/classic/2-2-1-001-chaveiro-3d-classic-shakeira/5.png|produtos/imagens/chaveiros/3d/classic/2-2-1-001-chaveiro-3d-classic-shakeira/6.png|produtos/imagens/chaveiros/3d/classic/2-2-1-001-chaveiro-3d-classic-shakeira/7.png|produtos/imagens/chaveiros/3d/classic/2-2-1-001-chaveiro-3d-classic-shakeira/8.png|produtos/imagens/chaveiros/3d/classic/2-2-1-001-chaveiro-3d-classic-shakeira/9.png|produtos/imagens/chaveiros/3d/classic/2-2-1-001-chaveiro-3d-classic-shakeira/10.png|produtos/imagens/chaveiros/3d/classic/2-2-1-001-chaveiro-3d-classic-shakeira/11.png|produtos/imagens/chaveiros/3d/classic/2-2-1-001-chaveiro-3d-classic-shakeira/12.png|produtos/imagens/chaveiros/3d/classic/2-2-1-001-chaveiro-3d-classic-shakeira/13.png|produtos/imagens/chaveiros/3d/classic/2-2-1-001-chaveiro-3d-classic-shakeira/14.png|produtos/imagens/chaveiros/3d/classic/2-2-1-001-chaveiro-3d-classic-shakeira/15.png|produtos/imagens/chaveiros/3d/classic/2-2-1-001-chaveiro-3d-classic-shakeira/16.png|produtos/imagens/chaveiros/3d/classic/2-2-1-001-chaveiro-3d-classic-shakeira/17.png|produtos/imagens/chaveiros/3d/classic/2-2-1-001-chaveiro-3d-classic-shakeira/18.png|produtos/imagens/chaveiros/3d/classic/2-2-1-001-chaveiro-3d-classic-shakeira/19.png|produtos/imagens/chaveiros/3d/classic/2-2-1-001-chaveiro-3d-classic-shakeira/20.png|produtos/imagens/chaveiros/3d/classic/2-2-1-001-chaveiro-3d-classic-shakeira/21.png|produtos/imagens/chaveiros/3d/classic/2-2-1-001-chaveiro-3d-classic-shakeira/22.png","Cor da Base","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo|Marrom|Bege","Cor da Tampa","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo|Marrom|Bege","","","2 CHAVEIROS\2 3D\1 CLASSIC\001 SHAKEIRA","2-2-1-001-chaveiro-3d-classic-shakeira"
"ativo","2-2-1-002","Chaveiro 3D Classic Anilha","chaveiros","3D","Classic","4.8","5","4.78","4.45","5.9","","Tamanho aproximado: 4,5 cm x 4,8 cm x 5 cm","produtos/imagens/chaveiros/3d/classic/2-2-1-002-chaveiro-3d-classic-anilha/1.png","","","","","","","2 CHAVEIROS\2 3D\1 CLASSIC\002 ANILHA","2-2-1-002-chaveiro-3d-classic-anilha"
"ativo","2-2-1-003","Chaveiro 3D Classic Academia Barra Peso","chaveiros","3D","Classic","8.25","6","3","3","5.9","","Tamanho aproximado: 3 cm x 3 cm x 6 cm","produtos/imagens/chaveiros/3d/classic/2-2-1-003-chaveiro-3d-classic-academia-barra-peso/1.png","","","","","","","2 CHAVEIROS\2 3D\1 CLASSIC\003 BARRA DE PESO","2-2-1-003-chaveiro-3d-classic-academia-barra-peso"
"ativo","2-2-1-004","Chaveiro 3D Classic Halter","chaveiros","3D","Classic","8","5","2.5","2.5","5.9","","Tamanho aproximado: 2,5 cm x 2,5 cm x 5 cm","produtos/imagens/chaveiros/3d/classic/2-2-1-004-chaveiro-3d-classic-halter/1.png","","","","","","","2 CHAVEIROS\2 3D\1 CLASSIC\004 HALTER","2-2-1-004-chaveiro-3d-classic-halter"
"ativo","2-2-1-005","Chaveiro Gameboy","chaveiros","3D","Classic","7.1","5","0.94","2.94","5.9","","Tamanho aproximado: 3 cm x 1 cm x 5 cm","produtos/imagens/chaveiros/3d/classic/2-2-1-005-chaveiro-gameboy/1.png|produtos/imagens/chaveiros/3d/classic/2-2-1-005-chaveiro-gameboy/2.png|produtos/imagens/chaveiros/3d/classic/2-2-1-005-chaveiro-gameboy/3.png|produtos/imagens/chaveiros/3d/classic/2-2-1-005-chaveiro-gameboy/4.png|produtos/imagens/chaveiros/3d/classic/2-2-1-005-chaveiro-gameboy/5.png|produtos/imagens/chaveiros/3d/classic/2-2-1-005-chaveiro-gameboy/6.png","","","","","","","2 CHAVEIROS\2 3D\1 CLASSIC\005 GAMEBOY","2-2-1-005-chaveiro-gameboy"
"ativo","2-2-1-006","Chaveiro 3D Classic TNT Minecraft","chaveiros","3D","Classic","8.11","3","3","3","5.9","","Tamanho aproximado: 3 cm x 3 cm x 3 cm","produtos/imagens/chaveiros/3d/classic/2-2-1-006-chaveiro-3d-classic-tnt-minecraft/1.png","","","","","","","2 CHAVEIROS\2 3D\1 CLASSIC\006 TNT MINECRAFT","2-2-1-006-chaveiro-3d-classic-tnt-minecraft"
"ativo","2-2-1-007","Chaveiro 3D Classic Pokebola","chaveiros","3D","Classic","11.38","4","4","4","5.9","","Tamanho aproximado: 4 cm x 4 cm x 4 cm","produtos/imagens/chaveiros/3d/classic/2-2-1-007-chaveiro-3d-classic-pokebola/1.png","","","","","","","2 CHAVEIROS\2 3D\1 CLASSIC\007 POKEBOLA","2-2-1-007-chaveiro-3d-classic-pokebola"
"ativo","2-2-1-008","Chaveiro 3D Basic Donut","chaveiros","3D","Classic","6.11","4.5","4.17","1.39","5.9","","Tamanho aproximado: 1,4 cm x 4,2 cm x 4,5 cm","produtos/imagens/chaveiros/3d/classic/2-2-1-008-chaveiro-3d-basic-donut/1.png|produtos/imagens/chaveiros/3d/classic/2-2-1-008-chaveiro-3d-basic-donut/2.png","Cor da Cobertura","Rosa|Marrom","","","","","2 CHAVEIROS\2 3D\1 CLASSIC\008 DONUT","2-2-1-008-chaveiro-3d-basic-donut"
"ativo","2-2-1-009","Chaveiro 3D Classic Filtro de Ar","chaveiros","3D","Classic","5.11","2.97","2.7","2.7","5.9","","Tamanho aproximado: 2,7 cm x 2,7 cm x 3 cm","produtos/imagens/chaveiros/3d/classic/2-2-1-009-chaveiro-3d-classic-filtro-de-ar/1.png|produtos/imagens/chaveiros/3d/classic/2-2-1-009-chaveiro-3d-classic-filtro-de-ar/2.png","","","","","","","2 CHAVEIROS\2 3D\1 CLASSIC\009 FILTRO DE AR","2-2-1-009-chaveiro-3d-classic-filtro-de-ar"
"ativo","2-2-1-010","Chaveiro Trionda Copa 2026","chaveiros","3D","Classic","12","3.5","3.5","3.5","5.9","Destaque","Tamanho aproximado: 3,5 cm x 3,5 cm x 3,5 cm","produtos/imagens/chaveiros/3d/classic/2-2-1-010-chaveiro-trionda-copa-2026/1.png","","","","","","","2 CHAVEIROS\2 3D\1 CLASSIC\010 BOLA TRIONDA COPA 2026","2-2-1-010-chaveiro-trionda-copa-2026"
"ativo","2-2-1-011","Chaveiro 3D Taça Copa do Mundo","chaveiros","3D","Classic","4.9","5.15","2.5","2.3","5.9","","Tamanho aproximado: 2,3 cm x 2,5 cm x 5,15 cm","produtos/imagens/chaveiros/3d/classic/2-2-1-011-chaveiro-3d-taca-copa-do-mundo/1.png","","","","","","","2 CHAVEIROS\2 3D\1 CLASSIC\011 TAÇA COPA DO MUNDO","2-2-1-011-chaveiro-3d-taca-copa-do-mundo"
"ativo","2-2-2-001","Chaveiro 3D Spin Brasil","chaveiros","3D","Spin","21.07","4.72","3.5","4.48","5.9","","Tamanho aproximado: 4,5 cm x 3,5 cm x 4,8 cm","produtos/imagens/chaveiros/3d/spin/2-2-2-001-chaveiro-3d-spin-brasil/1.png","","","","","","","2 CHAVEIROS\2 3D\2 SPIN\001 BRASIL","2-2-2-001-chaveiro-3d-spin-brasil"
"ativo","2-2-2-002","Chaveiro 3D Spin São Paulo","chaveiros","3D","Spin","17.26","4.72","3.5","4.48","5.9","","Tamanho aproximado: 4,5 cm x 3,5 cm x 4,8 cm","produtos/imagens/chaveiros/3d/spin/2-2-2-002-chaveiro-3d-spin-sao-paulo/1.png","","","","","","","2 CHAVEIROS\2 3D\2 SPIN\002 SÃO PAULO","2-2-2-002-chaveiro-3d-spin-sao-paulo"
"ativo","2-2-2-003","Chaveiro 3D Spin Corinthians","chaveiros","3D","Spin","17.4","4.72","3.5","4.48","5.9","","Tamanho aproximado: 4,5 cm x 3,5 cm x 4,8 cm","produtos/imagens/chaveiros/3d/spin/2-2-2-003-chaveiro-3d-spin-corinthians/1.png|produtos/imagens/chaveiros/3d/spin/2-2-2-003-chaveiro-3d-spin-corinthians/2.png","","","","","","","2 CHAVEIROS\2 3D\2 SPIN\003 CORINTHIANS","2-2-2-003-chaveiro-3d-spin-corinthians"
"ativo","2-2-2-004","Chaveiro 3D Spin Flamengo","chaveiros","3D","Spin","19.13","4.72","3.5","4.48","5.9","","Tamanho aproximado: 4,5 cm x 3,5 cm x 4,8 cm","produtos/imagens/chaveiros/3d/spin/2-2-2-004-chaveiro-3d-spin-flamengo/1.png","","","","","","","2 CHAVEIROS\2 3D\2 SPIN\004 FLAMENGO","2-2-2-004-chaveiro-3d-spin-flamengo"
"ativo","2-2-3-001","Chaveiro Mini Frankenstein","chaveiros","3D","Mini","15.4","6","3","4.5","6.9","","Tamanho aproximado: 4,5 cm x 3 cm x 6 cm","produtos/imagens/chaveiros/3d/mini/2-2-3-001-chaveiro-mini-frankenstein/1.png","","","","","","","2 CHAVEIROS\2 3D\3 MINI\001 MINI FRANKENSTEIN","2-2-3-001-chaveiro-mini-frankenstein"
"ativo","2-2-3-002","Chaveiro Mini Esqueleto","chaveiros","3D","Mini","7.65","6","3","4.5","6.9","","Tamanho aproximado: 4,5 cm x 3 cm x 6 cm","produtos/imagens/chaveiros/3d/mini/2-2-3-002-chaveiro-mini-esqueleto/1.png","","","","","","","2 CHAVEIROS\2 3D\3 MINI\002 MINI ESQUELETO","2-2-3-002-chaveiro-mini-esqueleto"
"ativo","2-2-3-003","Chaveiro Mini Ghostface","chaveiros","3D","Mini","12.87","6","3","4.5","6.9","","Tamanho aproximado: 4,5 cm x 3 cm x 6 cm","produtos/imagens/chaveiros/3d/mini/2-2-3-003-chaveiro-mini-ghostface/1.png","","","","","","","2 CHAVEIROS\2 3D\3 MINI\003 MINI GHOSTFACE","2-2-3-003-chaveiro-mini-ghostface"
"ativo","2-2-3-004","Chaveiro Mini Jason","chaveiros","3D","Mini","28.45","6","3","4.5","6.9","","Tamanho aproximado: 4,5 cm x 3 cm x 6 cm","produtos/imagens/chaveiros/3d/mini/2-2-3-004-chaveiro-mini-jason/1.png|produtos/imagens/chaveiros/3d/mini/2-2-3-004-chaveiro-mini-jason/2.png","","","","","","","2 CHAVEIROS\2 3D\3 MINI\004 MINI JASON","2-2-3-004-chaveiro-mini-jason"
"ativo","2-2-3-005","Chaveiro Mini Múmia","chaveiros","3D","Mini","12.62","6","3","4.5","6.9","","Tamanho aproximado: 4,5 cm x 3 cm x 6 cm","produtos/imagens/chaveiros/3d/mini/2-2-3-005-chaveiro-mini-mumia/1.png","","","","","","","2 CHAVEIROS\2 3D\3 MINI\005 MINI MÚMIA","2-2-3-005-chaveiro-mini-mumia"
"ativo","2-2-3-006","Chaveiro Mini Médico da Peste","chaveiros","3D","Mini","7.92","6","3","4.5","6.9","","Tamanho aproximado: 4,5 cm x 3 cm x 6 cm","produtos/imagens/chaveiros/3d/mini/2-2-3-006-chaveiro-mini-medico-da-peste/1.png","","","","","","","2 CHAVEIROS\2 3D\3 MINI\006 MINI MÉDICO DA PESTE","2-2-3-006-chaveiro-mini-medico-da-peste"
"ativo","2-2-3-007","Chaveiro Mini Grinch","chaveiros","3D","Mini","13.67","6","3","4.5","6.9","","Tamanho aproximado: 4,5 cm x 3 cm x 6 cm","produtos/imagens/chaveiros/3d/mini/2-2-3-007-chaveiro-mini-grinch/1.png","","","","","","","2 CHAVEIROS\2 3D\3 MINI\007 MINI GRINCH","2-2-3-007-chaveiro-mini-grinch"
"ativo","2-2-3-008","Chaveiro Mini Alien","chaveiros","3D","Mini","9.02","6","3","4.5","6.9","","Tamanho aproximado: 4,5 cm x 3 cm x 6 cm","produtos/imagens/chaveiros/3d/mini/2-2-3-008-chaveiro-mini-alien/1.png","","","","","","","2 CHAVEIROS\2 3D\3 MINI\008 MINI ALIEN","2-2-3-008-chaveiro-mini-alien"
"ativo","2-2-3-009","Chaveiro Mini Coelho","chaveiros","3D","Mini","11.48","6","3","4.5","6.9","","Tamanho aproximado: 4,5 cm x 3 cm x 6 cm","produtos/imagens/chaveiros/3d/mini/2-2-3-009-chaveiro-mini-coelho/1.png","","","","","","","2 CHAVEIROS\2 3D\3 MINI\009 MINI COELHO","2-2-3-009-chaveiro-mini-coelho"
"ativo","2-2-3-010","Chaveiro Mini Dragão","chaveiros","3D","Mini","10.42","6","3","4.5","6.9","","Tamanho aproximado: 4,5 cm x 3 cm x 6 cm","produtos/imagens/chaveiros/3d/mini/2-2-3-010-chaveiro-mini-dragao/1.png|produtos/imagens/chaveiros/3d/mini/2-2-3-010-chaveiro-mini-dragao/2.png","","","","","","","2 CHAVEIROS\2 3D\3 MINI\010 MINI DRAGÃO","2-2-3-010-chaveiro-mini-dragao"
"ativo","2-2-3-011","Chaveiro Mini Burro","chaveiros","3D","Mini","11.37","6","3","4.5","6.9","","Tamanho aproximado: 4,5 cm x 3 cm x 6 cm","produtos/imagens/chaveiros/3d/mini/2-2-3-011-chaveiro-mini-burro/1.png|produtos/imagens/chaveiros/3d/mini/2-2-3-011-chaveiro-mini-burro/2.png","","","","","","","2 CHAVEIROS\2 3D\3 MINI\011 MINI BURRO","2-2-3-011-chaveiro-mini-burro"
"ativo","2-2-3-012","Chaveiro Mini Porco","chaveiros","3D","Mini","10.48","6","3","4.5","6.9","","Tamanho aproximado: 4,5 cm x 3 cm x 6 cm","produtos/imagens/chaveiros/3d/mini/2-2-3-012-chaveiro-mini-porco/1.png|produtos/imagens/chaveiros/3d/mini/2-2-3-012-chaveiro-mini-porco/2.png","","","","","","","2 CHAVEIROS\2 3D\3 MINI\012 MINI PORCO","2-2-3-012-chaveiro-mini-porco"
